Link,Concelho,Freguesia,Price,Bedrooms,Area (m²),Condition,Bathrooms
https://www.imovirtual.com/en/anuncio/apartamento-t2-novo-em-condominio-de-luxo-com-piscina-ID16Dac.html#872043a706,Lisboa,Olivais,578800,T2,160.25,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t1-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16IjB.html#872043a706,Lisboa,Novas,525000,T1,79.22,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/villat3-com-piscina-e-terraco-privativos-em-condominio-de-ID16Ijz.html#872043a706,Lisboa,Novas,1445000,T3,176.36,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ijw.html#872043a706,Lisboa,Novas,710000,T2,109.66,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-com-varanda-republica-95-6-2-ID1299n.html#872043a706,Lisboa,Novas,845000,T2,105.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t0-com-varanda-republica-95-4-4-ID12988.html#872043a706,Lisboa,Novas,490000,T0,75.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-novo-com-terraco-na-zona-exclusiva-da-avenida-da-liberd-ID17amL.html#872043a706,Lisboa,António,700000,T1,56.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-com-remodelacao-completa-na-serra-das-minas-rio-de-mouro-ID17alE.html#872043a706,Sintra,Mouro,145000,T2,80.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t4-na-av-da-igreja-ID17ahO.html#872043a706,Lisboa,Alvalade,614000,T4,105.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/imovel-da-banca-t2-com-garagem-e-arrecadacao-em-paco-d-ID172Mk.html#872043a706,Oeiras,Caxias,450000,T2,114.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-benfica-lisboa-ID17a9j.html#872043a706,Lisboa,Benfica,369000,T3,109.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-remodelado-no-beato-lisboa-ID17a8x.html#872043a706,Lisboa,Beato,224000,T2,68.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-sao-marcos-cacem-ID17a4J.html#872043a706,Sintra,Marcos,160000,T2,82.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-remodelado-com-garagem-em-benfica-ID179Xk.html#872043a706,Lisboa,Benfica,369000,T3,90.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-a-venda-em-povoa-de-santo-adriao-ID179OI.html#872043a706,Odivelas,Basto,160000,T2,70.0,Renovated,
https://www.imovirtual.com/en/anuncio/apartamento-t1-em-arroios-ID179NS.html#872043a706,Lisboa,Arroios,250000,T1,40.0,To recuperate,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-na-penha-de-franca-em-lisboa-ID179Je.html#872043a706,Lisboa,França,350000,T2,53.5,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-remodelacao-total-em-benfica-ID179IH.html#872043a706,Lisboa,Benfica,350000,T2,62.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-totalmente-remodelado-em-benfica-ID179Iu.html#872043a706,Lisboa,Benfica,350000,T2,64.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-restelo-lisboa-ID16qmV.html#872043a706,Lisboa,Belém,274900,T1,80.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-tapada-das-merces-a-300-metros-da-estacao-de-comboios-ID179vQ.html#babbca82f1,Sintra,Martins,129000,T2,72.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t1-duplex-de-65-m2-com-terraco-e-varandas-calcada-da-memoria-ajuda-ID179w1.html#babbca82f1,Lisboa,Ajuda,299000,T1,55.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-2wc-176-m2-4-varandas-2-hall-condominio-fechado-ID11IIZ.html#babbca82f1,Sintra,Abraão,320000,T3,165.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-com-102-m2-boa-exposicao-solar-arrecadacao-a-880-m-da-estacao-co-ID15QP4.html#babbca82f1,Sintra,Abraão,159000,T2,102.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-em-queluz-sintra-ID179lD.html#babbca82f1,Sintra,Abraão,170000,T3,90.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-queijas-ID179l5.html#babbca82f1,Oeiras,Queijas,415000,T3,134.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-para-remodelar-perto-do-campo-dos-martires-da-patria-ID178Zw.html#babbca82f1,Lisboa,Arroios,250000,T1,40.0,To recuperate,
https://www.imovirtual.com/en/anuncio/apartamento-t1-na-damaia-ID178VW.html#babbca82f1,Amadora,Livres,230000,T1,90.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-em-belas-com-91m2-e-com-arrecadacao-ID178JS.html#babbca82f1,Sintra,Belas,165000,T2,91.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/cascais-t2-remodelado-a-cinco-minutos-do-centro-ID178Jy.html#babbca82f1,Cascais,Estoril,265000,T2,58.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-totalmente-remodelado-a-10-minutos-do-comboio-e-praia-monte-estoril-ID15whR.html#babbca82f1,Cascais,Estoril,279000,T2,61.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-1-remodelado-3-minutos-a-pe-da-estacao-e-praia-s-pedro-do-estoril-ID175sH.html#babbca82f1,Cascais,Estoril,350000,T3,115.0,Renovated,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-em-benfica-proximo-de-estacao-de-comboios-ID178Dq.html#babbca82f1,Lisboa,Benfica,500000,T3,155.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t0-2-4-ID1297u.html#babbca82f1,Lisboa,Novas,460000,T0,75.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ikp.html#babbca82f1,Lisboa,Novas,695000,T2,109.66,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-dafundo-ID174Rq.html#babbca82f1,Oeiras,Quebrada-Dafundo,270000,T3,89.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-remodelado-ao-mercado-de-sapadores-ID177K4.html#babbca82f1,Lisboa,França,329900,T2,50.0,Renovated,
https://www.imovirtual.com/en/anuncio/t3-4-assoalhadas-com-arrecadacao-perto-da-estacao-massama-ID177tb.html#babbca82f1,Sintra,Abraão,239000,T3,139.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t4-parque-dos-principes-telheiras-ID177hw.html#babbca82f1,Lisboa,Lumiar,729000,T4,136.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-rio-de-mouro-sintra-ID177lT.html#babbca82f1,Sintra,Mouro,171380,T2,91.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/visitas-suspensas-fantastico-e-luminoso-duplex-junto-a-av-da-liberdad-ID177lN.html#babbca82f1,Lisboa,António,365000,T3,85.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/hera-residences-t1-alta-de-lisboa-ID16zXX.html#babbca82f1,Lisboa,Lumiar,250000,T1,79.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t0-com-varanda-3-4-ID1297O.html#babbca82f1,Lisboa,Novas,475000,T0,75.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t3-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16IjM.html#babbca82f1,Lisboa,Novas,995000,T3,146.73,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ikn.html#babbca82f1,Lisboa,Novas,690000,T2,109.66,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-em-carnaxide-ID176TN.html#babbca82f1,Oeiras,Queijas,265000,T3,94.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-carnaxide-junto-a-estacao-dos-ctt-e-da-ID176TG.html#babbca82f1,Oeiras,Queijas,185000,T2,71.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-1-com-varanda-nas-fontainhas-ID176I2.html#babbca82f1,Cascais,Estoril,290000,T4,90.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t3-mira-sintra-agualva-ID176zC.html#babbca82f1,Sintra,Mira-Sintra,119900,T3,81.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-de-luxo-em-condominio-novo-ID175RV.html#babbca82f1,Lisboa,Arroios,740000,T2,100.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-novo-c-suite-e-parqueamento-na-amadora-ID175rY.html#babbca82f1,Amadora,Livres,335000,T3,96.0,Under construction,
https://www.imovirtual.com/en/anuncio/t3-novo-c-suite-e-parqueamento-na-amadora-ID175jr.html#babbca82f1,Amadora,Venteira,289000,T3,86.0,New,
https://www.imovirtual.com/en/anuncio/t2-monte-abraao-renovado-5-min-da-estacao-ID175iB.html#babbca82f1,Sintra,Abraão,149900,T2,65.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/jardins-da-atalaia-t4-c-terraco-piso-0-alfragide-ID175hh.html#babbca82f1,Amadora,Livres,460000,T4,184.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/jardins-da-atalaia-t4-c-suite-e-200-m2-de-area-total-piso-5-alf-ID175hg.html#babbca82f1,Amadora,Livres,480000,T4,163.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-no-murtal-com-vista-mar-ID172tn.html#babbca82f1,Cascais,Parede,320000,T3,86.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/jardins-da-atalaia-t2-c-suite-e-112-m2-de-area-total-piso-1-alf-ID175ee.html#babbca82f1,Amadora,Livres,300000,T2,83.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/jardins-da-atalaia-t3-c-suite-e-168-m2-de-area-total-piso-2-alf-ID175ea.html#babbca82f1,Amadora,Livres,410000,T3,137.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/jardins-da-atalaia-t4-c-suite-e-200-m2-de-area-total-piso-3-alf-ID175dt.html#babbca82f1,Amadora,Livres,475000,T4,163.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/jardins-da-atalaia-t3-c-suite-e-168-m2-de-area-total-piso-5-alf-ID175dq.html#babbca82f1,Amadora,Livres,415000,T3,137.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-novo-c-suite-terraco-e-parqueamento-na-amadora-ID175cK.html#babbca82f1,Amadora,Venteira,247000,T2,86.0,Under construction,
https://www.imovirtual.com/en/anuncio/jardins-da-atalaia-t2-c-terraco-piso-0-alfragide-ID1759E.html#babbca82f1,Amadora,Livres,346000,T2,135.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apart-t3-2-wcs-vista-mar-em-emblematica-torre-das-palmeiras-oei-ID174UD.html#babbca82f1,Oeiras,Caxias,470000,T3,160.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-a-venda-em-ramada-ID174LH.html#babbca82f1,Odivelas,Caneças,229000,T2,85.0,Used,
https://www.imovirtual.com/en/anuncio/apartamento-t1-a-venda-em-ramada-ID174Le.html#babbca82f1,Odivelas,Caneças,139000,T1,62.0,Renovated,
https://www.imovirtual.com/en/anuncio/t2-em-massama-com-estacionamento-ID16WJs.html#babbca82f1,Sintra,Belas,180000,T2,85.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-3-assoalhadas-2-lugares-de-parqueamento-no-bairro-da-anta-cacem-ID15UMv.html#babbca82f1,Sintra,Mira-Sintra,219000,T2,96.2,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-novo-c-suite-e-parqueamento-em-amadora-ID174pz.html#babbca82f1,Amadora,Venteira,217000,T2,86.0,Under construction,
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-ultimo-andar-c-arrecadacao-v-ID174m3.html#babbca82f1,Xira,de,266500,T3,112.43,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ikl.html#babbca82f1,Lisboa,Novas,795000,T2,112.71,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Iku.html#babbca82f1,Lisboa,Novas,1040000,T3,146.73,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-com-arrecadacao-e-garagem-4-viaturas-academia-militar-reboleira-a-ID1740U.html#babbca82f1,Amadora,Venteira,470000,T3,155.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-remodelado-com-93-m2-situado-em-odivelas-ID173UQ.html#babbca82f1,Odivelas,sale:,217000,T3,93.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-logradouro-para-recuperar-em-queluz-ID173Ti.html#babbca82f1,Sintra,Belas,137000,T2,48.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t4-no-condominio-alcantara-residence-ID16l4d.html#babbca82f1,Lisboa,Alcântara,710000,T4,116.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-renovado-arrec-5-minutos-a-pe-estacao-e-praia-s-joao-do-estoril-ID16a0I.html#babbca82f1,Cascais,Estoril,280000,T2,85.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-a-venda-venda-nova-ID173D3.html#babbca82f1,Amadora,Nova,170000,T2,60.0,Renovated,
https://www.imovirtual.com/en/anuncio/apartamento-t1-em-lisboa-no-condominio-fechado-com-piscina-ID14AaG.html#babbca82f1,Lisboa,Benfica,350000,T1,65.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/hera-residences-t3-alta-de-lisboa-ID16zTf.html#babbca82f1,Lisboa,Lumiar,565000,T3,179.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/hera-residences-t4-alta-de-lisboa-ID16Apu.html#babbca82f1,Lisboa,Lumiar,580000,T4,170.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/hera-residences-t2-alta-de-lisboa-ID16A1h.html#babbca82f1,Lisboa,Lumiar,325000,T2,92.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-penthouse-t6-na-avenida-24-de-julho-the-promenade-ID14oxo.html#babbca82f1,Lisboa,Estrela,7950000,T7,442.0,,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-com-terraco-no-centro-de-torres-vedr-ID172J5.html#babbca82f1,Vedras,Torres,349000,T3,153.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-a-venda-em-cacem-ID172Ck.html#babbca82f1,Sintra,Mira-Sintra,135000,T2,62.0,Used,
https://www.imovirtual.com/en/anuncio/andar-de-moradia-t2-1-em-caxias-condominio-fechado-ID172yn.html#babbca82f1,Oeiras,Caxias,298000,T3,62.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ikm.html#babbca82f1,Lisboa,Novas,780000,T2,112.71,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ijv.html#babbca82f1,Lisboa,Novas,990000,T3,146.73,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/luminoso-t4-convertido-em-t3-com-varanda-no-campo-pequeno-areeiro-ID1729G.html#babbca82f1,Lisboa,Areeiro,520000,T3,126.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-duplex-t1-1-em-alcantara-lisboa-com-logradouro-ID16AyY.html#babbca82f1,Lisboa,Alcântara,220000,T2,118.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-marques-da-fronteira-alto-de-campolide-com-elevador-ID1725N.html#babbca82f1,Lisboa,Campolide,468000,T2,84.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-de-4-assoalhadas-na-amadora-bairro-do-borel-ID16IoS.html#babbca82f1,Amadora,Venteira,225000,T3,120.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-133m2-na-quinta-das-flores-em-loures-ID1716A.html#babbca82f1,Loures,Frielas,265000,T3,110.6,Used,
https://www.imovirtual.com/en/anuncio/apartamento-t4-num-piso-so-conta-com-312-m2-com-vista-s-ID145JI.html#da7a9868eb,Lisboa,Olivais,2500000,T4,231.77,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t2-1-casalinho-da-ajuda-ID171qr.html#da7a9868eb,Lisboa,Ajuda,138000,T2,57.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-de-4-assoalhadas-com-vista-rio-tejo-larga-marquise-ID16L3S.html#da7a9868eb,Lisboa,França,217000,T3,75.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ikg.html#da7a9868eb,Lisboa,Novas,765000,T2,112.71,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-e-vista-desafogada-na-amadora-ID170Ty.html#da7a9868eb,Amadora,Água,165000,T2,69.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-2-frentes-2wc-encosta-do-moinho-ID16ASW.html#da7a9868eb,Xira,de,193000,T2,96.4,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-2-frentes-vialonga-encosta-do-ID16OCW.html#da7a9868eb,Xira,de,258000,T3,118.4,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/hera-residences-t1-alta-de-lisboa-ID16zXY.html#da7a9868eb,Lisboa,Lumiar,235000,T1,53.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-terraco-na-urb-jardim-da-amoreira-od-ID170CQ.html#da7a9868eb,Odivelas,Caneças,530000,T3,124.12,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/loja-com-habitacao-em-barcarena-ID170oa.html#da7a9868eb,Oeiras,Barcarena,128000,T2,60.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/duplex-t2-venda-intendente-martim-moniz-arroios-ID170iZ.html#da7a9868eb,Lisboa,Maior,320000,T2,70.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/espetacular-t4-no-centro-de-carcavelos-com-5-lugares-de-estacionament-ID170dB.html#da7a9868eb,Cascais,Parede,750000,T4,164.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-1-na-ajuda-ID1704a.html#da7a9868eb,Lisboa,Ajuda,128000,T3,57.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-na-falagueira-amadora-ID16ZLj.html#da7a9868eb,Amadora,Nova,147800,T2,78.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/imagine-se-a-viver-na-cidade-mas-no-campo-t2-em-quinta-dos-alcou-ID16p1h.html#da7a9868eb,Lisboa,Lumiar,510000,T2,94.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t5-na-lapa-estrela-duas-salas-vista-rio-varandas-elevadores-ID16Zyk.html#da7a9868eb,Lisboa,Estrela,1750000,T5,181.0,To recuperate,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t1-em-arroios-rua-penha-de-franca-lisboa-com-garagem-e-ID165F0.html#da7a9868eb,Lisboa,França,370000,T1,82.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-deslumbrante-vista-mar-varanda-piscina-e-2-lugare-ID16Zkd.html#da7a9868eb,Oeiras,Caxias,1050000,T3,131.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ikh.html#da7a9868eb,Lisboa,Novas,750000,T2,112.71,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t4-no-parque-eduardo-vii-centro-de-lisboa-ID16Zcn.html#da7a9868eb,Lisboa,Novas,1270000,T4,252.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t1-no-restelo-ID16Z9i.html#da7a9868eb,Lisboa,Belém,375000,T1,83.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t6-3-10-assoalhadas-em-condominio-de-luxo-a-estrear-ID165D0.html#da7a9868eb,Lisboa,Novas,2486400,T6,519.0,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-renovado-na-praceta-humberto-delgado-queluz-ID16YpL.html#da7a9868eb,Sintra,Abraão,178000,T2,96.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-em-queluz-com-varanda-ID16YjW.html#da7a9868eb,Sintra,Belas,125000,T2,61.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-penthouse-3-1-duplex-martinhal-residences-parque-das-nacoe-ID16Yjd.html#da7a9868eb,Lisboa,Nações,2700000,T3,196.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-terraco-ID16Yij.html#da7a9868eb,Lisboa,Alcântara,282500,T2,85.0,Used,
https://www.imovirtual.com/en/anuncio/apartamento-t2-c-parqueamento-na-av-do-brasil-lisboa-ID16Yig.html#da7a9868eb,Lisboa,Alvalade,515000,T2,94.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-a-venda-em-murtal-ID16YcR.html#da7a9868eb,Cascais,Parede,195000,T2,75.0,Used,
https://www.imovirtual.com/en/anuncio/apartamento-t2-luminoso-com-tres-boas-varandas-fechadas-duas-frentes-ID16CnH.html#da7a9868eb,Lisboa,Lumiar,265000,T2,90.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-de-luxo-av-novas-saldanha-ID16BiC.html#da7a9868eb,Lisboa,Novas,950000,T2,130.0,Renovated,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-4-assoalhadas-magnifica-vista-sobre-o-rio-tejo-2-wc-com-ID16Yaj.html#da7a9868eb,Xira,de,183000,T3,86.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-2-frentes-vila-franca-de-xira-ID16Y7Z.html#da7a9868eb,Xira,de,265500,T3,117.24,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ijy.html#da7a9868eb,Lisboa,Novas,740000,T2,112.71,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-renovado-t3-santos-com-terraco-ID16XWN.html#da7a9868eb,Lisboa,Estrela,595000,T3,155.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/espacoso-t2-em-condominio-privado-no-campo-grande-ID16Xys.html#da7a9868eb,Lisboa,Alvalade,645000,T2,95.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t5-amoreiras-ID16xLn.html#da7a9868eb,Lisboa,Ourique,2200000,T5,238.0,,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t5-248m2-avenida-joao-crisostomo-avenidas-novas-ID16ceq.html#da7a9868eb,Lisboa,Novas,1090000,T5,223.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t0-remodelado-a-estrear-bairro-do-junqueiro-na-parede-ID14XMj.html#da7a9868eb,Cascais,Parede,159000,T0,32.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-na-graca-sao-vicente-em-lisboa-ID16XgE.html#da7a9868eb,Lisboa,Vicente,185000,T1,40.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/penthouse-t6-3-10-assoalhadas-com-cobertura-e-piscina-privada-em-con-ID13UiM.html#da7a9868eb,Lisboa,Novas,3000000,T6,530.0,Used,Bathrooms: 4 or more
